Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
5/28/2012,20,Chestnut at 16 North,1500 Block of Chestnut,Monday,2012,2,June,22,86,77,163
5/28/2012,20,12th and Market North,Intersection of 12th & Ma,Monday,2012,2,June,22,0,2,2
5/28/2012,20,Walnut South,1700 Block of Walnut,Monday,2012,2,June,22,205,172,377
5/28/2012,20,Walnut North,1700 Block of Walnut,Monday,2012,2,June,22,153,128,281
5/28/2012,20,Chesnut at 17 South,1600 Block of Chestnut,Monday,2012,2,June,22,73,76,149
5/28/2012,20,Chesnut at 17 North,1600 Block of Chestnut,Monday,2012,2,June,22,77,77,154
5/28/2012,20,Walnut and 13 South,1200 Block Walnut,Monday,2012,2,June,22,103,134,237
5/28/2012,20,Walnut at 13 North,1200 Block Walnut,Monday,2012,2,June,22,71,82,153
5/28/2012,20,Market and 8 North,800 Block of Market,Monday,2012,2,June,22,38,62,100
5/28/2012,21,12th and Market South,Intersection of 12th & Ma,Monday,2012,2,June,22,4,5,9
5/28/2012,21,Market at 9th South,800 Block of Market,Monday,2012,2,June,22,26,21,47
5/28/2012,21,Chesnut at 12th Nort,1100 Block of Chestnut,Monday,2012,2,June,22,26,11,37
5/28/2012,21,Chesnut at 11th Sout,1100 Block of Chestnut,Monday,2012,2,June,22,8,9,17
5/28/2012,21,Chesnut at 16th Sout,1500 Block of Chestnut,Monday,2012,2,June,22,29,25,54
5/28/2012,21,Chestnut at 16 North,1500 Block of Chestnut,Monday,2012,2,June,22,72,45,117
5/28/2012,21,12th and Market North,Intersection of 12th & Ma,Monday,2012,2,June,22,0,1,1
5/28/2012,21,Walnut South,1700 Block of Walnut,Monday,2012,2,June,22,113,111,224
5/28/2012,21,Walnut North,1700 Block of Walnut,Monday,2012,2,June,22,93,65,158
5/28/2012,21,Chesnut at 17 South,1600 Block of Chestnut,Monday,2012,2,June,22,67,60,127
5/28/2012,21,Chesnut at 17 North,1600 Block of Chestnut,Monday,2012,2,June,22,52,64,116
5/28/2012,21,Walnut and 13 South,1200 Block Walnut,Monday,2012,2,June,22,71,78,149
5/28/2012,21,Walnut at 13 North,1200 Block Walnut,Monday,2012,2,June,22,48,45,93
5/28/2012,21,Market and 8 North,800 Block of Market,Monday,2012,2,June,22,23,26,49
5/28/2012,22,12th and Market South,Intersection of 12th & Ma,Monday,2012,2,June,22,2,4,6
5/28/2012,22,Market at 9th South,800 Block of Market,Monday,2012,2,June,22,27,21,48
5/28/2012,22,Chesnut at 12th Nort,1100 Block of Chestnut,Monday,2012,2,June,22,15,9,24
5/28/2012,22,Chesnut at 11th Sout,1100 Block of Chestnut,Monday,2012,2,June,22,8,8,16
5/28/2012,22,Chesnut at 16th Sout,1500 Block of Chestnut,Monday,2012,2,June,22,22,14,36
5/28/2012,22,Chestnut at 16 North,1500 Block of Chestnut,Monday,2012,2,June,22,34,31,65
5/28/2012,22,12th and Market North,Intersection of 12th & Ma,Monday,2012,2,June,22,0,0,0
5/28/2012,22,Walnut South,1700 Block of Walnut,Monday,2012,2,June,22,87,80,167
5/28/2012,22,Walnut North,1700 Block of Walnut,Monday,2012,2,June,22,56,47,103
5/28/2012,22,Chesnut at 17 South,1600 Block of Chestnut,Monday,2012,2,June,22,17,18,35
5/28/2012,22,Chesnut at 17 North,1600 Block of Chestnut,Monday,2012,2,June,22,50,47,97
5/28/2012,22,Walnut and 13 South,1200 Block Walnut,Monday,2012,2,June,22,63,62,125
5/28/2012,22,Walnut at 13 North,1200 Block Walnut,Monday,2012,2,June,22,32,35,67
5/28/2012,22,Market and 8 North,800 Block of Market,Monday,2012,2,June,22,39,15,54
5/28/2012,23,12th and Market South,Intersection of 12th & Ma,Monday,2012,2,June,22,2,2,4
5/28/2012,23,Market at 9th South,800 Block of Market,Monday,2012,2,June,22,11,15,26
5/28/2012,23,Chesnut at 12th Nort,1100 Block of Chestnut,Monday,2012,2,June,22,8,5,13
5/28/2012,23,Chesnut at 11th Sout,1100 Block of Chestnut,Monday,2012,2,June,22,5,5,10
5/28/2012,23,Chesnut at 16th Sout,1500 Block of Chestnut,Monday,2012,2,June,22,10,6,16
5/28/2012,23,Chestnut at 16 North,1500 Block of Chestnut,Monday,2012,2,June,22,28,16,44
5/28/2012,23,12th and Market North,Intersection of 12th & Ma,Monday,2012,2,June,22,0,0,0
5/28/2012,23,Walnut South,1700 Block of Walnut,Monday,2012,2,June,22,44,38,82
5/28/2012,23,Walnut North,1700 Block of Walnut,Monday,2012,2,June,22,39,36,75
5/28/2012,23,Chesnut at 17 South,1600 Block of Chestnut,Monday,2012,2,June,22,14,18,32
5/28/2012,23,Chesnut at 17 North,1600 Block of Chestnut,Monday,2012,2,June,22,25,25,50
5/28/2012,23,Walnut and 13 South,1200 Block Walnut,Monday,2012,2,June,22,41,37,78
5/28/2012,23,Walnut at 13 North,1200 Block Walnut,Monday,2012,2,June,22,16,21,37
5/28/2012,23,Market and 8 North,800 Block of Market,Monday,2012,2,June,22,9,10,19
5/29/2012,0,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,2,3,5
5/29/2012,0,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,13,16,29
5/29/2012,0,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,4,1,5
5/29/2012,0,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,3,4,7
5/29/2012,0,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,8,6,14
5/29/2012,0,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,364,545,909
5/29/2012,0,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,0,1,1
5/29/2012,0,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,22,21,43
5/29/2012,0,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,17,20,37
5/29/2012,0,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,8,11,19
5/29/2012,0,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,8,6,14
5/29/2012,0,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,35,44,79
5/29/2012,0,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,26,11,37
5/29/2012,0,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,15,12,27
5/29/2012,1,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,3,2,5
5/29/2012,1,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,17,7,24
5/29/2012,1,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,4,5,9
5/29/2012,1,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,3,7,10
5/29/2012,1,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,2,3,5
5/29/2012,1,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,350,466,816
5/29/2012,1,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,0,0,0
5/29/2012,1,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,13,15,28
5/29/2012,1,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,14,12,26
5/29/2012,1,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,15,12,27
5/29/2012,1,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,13,5,18
5/29/2012,1,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,41,20,61
5/29/2012,1,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,29,9,38
5/29/2012,1,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,10,6,16
5/29/2012,2,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,2,0,2
5/29/2012,2,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,0,2,2
5/29/2012,2,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,1,4,5
5/29/2012,2,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,2,2,4
5/29/2012,2,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,2,2,4
5/29/2012,2,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,399,536,935
5/29/2012,2,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,0,0,0
5/29/2012,2,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,8,12,20
5/29/2012,2,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,8,7,15
5/29/2012,2,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,1,1,2
5/29/2012,2,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,12,5,17
5/29/2012,2,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,21,15,36
5/29/2012,2,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,6,8,14
5/29/2012,2,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,3,1,4
5/29/2012,3,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,0,1,1
5/29/2012,3,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,6,1,7
5/29/2012,3,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,8,4,12
5/29/2012,3,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,3,3,6
5/29/2012,3,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,1,4,5
5/29/2012,3,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,9,11,20
5/29/2012,3,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,0,0,0
5/29/2012,3,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,2,0,2
5/29/2012,3,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,1,3,4
5/29/2012,3,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,13,5,18
5/29/2012,3,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,10,10,20
5/29/2012,3,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,10,19,29
5/29/2012,3,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,4,3,7
5/29/2012,3,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,5,3,8
5/29/2012,4,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,1,1,2
5/29/2012,4,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,4,8,12
5/29/2012,4,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,3,4,7
5/29/2012,4,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,4,6,10
5/29/2012,4,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,4,2,6
5/29/2012,4,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,331,480,811
5/29/2012,4,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,0,1,1
5/29/2012,4,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,3,4,7
5/29/2012,4,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,4,6,10
5/29/2012,4,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,34,22,56
5/29/2012,4,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,14,16,30
5/29/2012,4,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,7,11,18
5/29/2012,4,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,5,11,16
5/29/2012,4,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,6,6,12
5/29/2012,5,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,34,31,65
5/29/2012,5,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,8,7,15
5/29/2012,5,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,4,11,15
5/29/2012,5,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,3,7,10
5/29/2012,5,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,16,14,30
5/29/2012,5,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,181,262,443
5/29/2012,5,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,14,27,41
5/29/2012,5,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,21,17,38
5/29/2012,5,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,23,16,39
5/29/2012,5,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,52,45,97
5/29/2012,5,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,20,27,47
5/29/2012,5,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,13,18,31
5/29/2012,5,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,10,18,28
5/29/2012,5,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,34,16,50
5/29/2012,6,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,227,124,351
5/29/2012,6,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,71,45,116
5/29/2012,6,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,21,21,42
5/29/2012,6,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,12,29,41
5/29/2012,6,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,14,32,46
5/29/2012,6,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,78,125,203
5/29/2012,6,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,63,120,183
5/29/2012,6,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,78,38,116
5/29/2012,6,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,96,46,142
5/29/2012,6,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,70,47,117
5/29/2012,6,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,17,41,58
5/29/2012,6,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,31,47,78
5/29/2012,6,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,42,48,90
5/29/2012,6,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,84,113,197
5/29/2012,7,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,342,198,540
5/29/2012,7,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,155,158,313
5/29/2012,7,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,57,94,151
5/29/2012,7,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,45,36,81
5/29/2012,7,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,51,47,98
5/29/2012,7,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,65,84,149
5/29/2012,7,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,81,245,326
5/29/2012,7,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,95,74,169
5/29/2012,7,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,142,81,223
5/29/2012,7,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,116,99,215
5/29/2012,7,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,82,99,181
5/29/2012,7,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,68,64,132
5/29/2012,7,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,73,79,152
5/29/2012,7,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,147,281,428
5/29/2012,8,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,564,404,968
5/29/2012,8,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,196,241,437
5/29/2012,8,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,209,208,417
5/29/2012,8,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,117,108,225
5/29/2012,8,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,176,154,330
5/29/2012,8,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,94,100,194
5/29/2012,8,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,222,467,689
5/29/2012,8,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,310,219,529
5/29/2012,8,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,439,285,724
5/29/2012,8,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,249,258,507
5/29/2012,8,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,182,246,428
5/29/2012,8,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,153,118,271
5/29/2012,8,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,291,194,485
5/29/2012,8,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,329,577,906
5/29/2012,9,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,165,265,430
5/29/2012,9,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,69,114,183
5/29/2012,9,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,104,120,224
5/29/2012,9,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,36,38,74
5/29/2012,9,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,98,108,206
5/29/2012,9,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,204,276,480
5/29/2012,9,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,105,114,219
5/29/2012,9,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,130,109,239
5/29/2012,9,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,159,94,253
5/29/2012,9,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,130,134,264
5/29/2012,9,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,89,115,204
5/29/2012,9,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,92,69,161
5/29/2012,9,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,117,86,203
5/29/2012,9,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,201,245,446
5/29/2012,10,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,417,671,1088
5/29/2012,10,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,320,337,657
5/29/2012,10,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,236,223,459
5/29/2012,10,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,119,177,296
5/29/2012,10,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,172,181,353
5/29/2012,10,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,224,279,503
5/29/2012,10,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,183,206,389
5/29/2012,10,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,252,305,557
5/29/2012,10,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,254,148,402
5/29/2012,10,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,285,211,496
5/29/2012,10,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,106,185,291
5/29/2012,10,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,135,118,253
5/29/2012,10,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,152,116,268
5/29/2012,10,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,593,572,1165
5/29/2012,11,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,422,611,1033
5/29/2012,11,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,209,258,467
5/29/2012,11,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,229,194,423
5/29/2012,11,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,177,191,368
5/29/2012,11,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,307,312,619
5/29/2012,11,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,243,275,518
5/29/2012,11,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,190,152,342
5/29/2012,11,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,335,440,775
5/29/2012,11,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,303,257,560
5/29/2012,11,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,408,302,710
5/29/2012,11,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,230,272,502
5/29/2012,11,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,149,193,342
5/29/2012,11,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,154,125,279
5/29/2012,11,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,499,427,926
5/29/2012,12,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,553,713,1266
5/29/2012,12,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,390,391,781
5/29/2012,12,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,268,280,548
5/29/2012,12,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,197,226,423
5/29/2012,12,Chesnut at 16th Sout,1500 Block of Chestnut,Tuesday,2012,2,June,22,486,465,951
5/29/2012,12,Chestnut at 16 North,1500 Block of Chestnut,Tuesday,2012,2,June,22,346,384,730
5/29/2012,12,12th and Market North,Intersection of 12th & Ma,Tuesday,2012,2,June,22,249,315,564
5/29/2012,12,Walnut South,1700 Block of Walnut,Tuesday,2012,2,June,22,586,518,1104
5/29/2012,12,Walnut North,1700 Block of Walnut,Tuesday,2012,2,June,22,636,532,1168
5/29/2012,12,Chesnut at 17 South,1600 Block of Chestnut,Tuesday,2012,2,June,22,845,637,1482
5/29/2012,12,Chesnut at 17 North,1600 Block of Chestnut,Tuesday,2012,2,June,22,413,522,935
5/29/2012,12,Walnut and 13 South,1200 Block Walnut,Tuesday,2012,2,June,22,222,191,413
5/29/2012,12,Walnut at 13 North,1200 Block Walnut,Tuesday,2012,2,June,22,252,231,483
5/29/2012,12,Market and 8 North,800 Block of Market,Tuesday,2012,2,June,22,615,413,1028
5/29/2012,13,12th and Market South,Intersection of 12th & Ma,Tuesday,2012,2,June,22,528,650,1178
5/29/2012,13,Market at 9th South,800 Block of Market,Tuesday,2012,2,June,22,351,306,657
5/29/2012,13,Chesnut at 12th Nort,1100 Block of Chestnut,Tuesday,2012,2,June,22,287,258,545
5/29/2012,13,Chesnut at 11th Sout,1100 Block of Chestnut,Tuesday,2012,2,June,22,199,232,431
